,file,input_text,target_text
2853,CMU\AFGP-2002-600002-Trans.xml,"classify:should|||5.Barbed Wires: They should be placed around the building, around the walls, or on top of the walls.",true
2854,CMU\AFGP-2002-600002-Trans.xml,"classify:be|||5.Barbed Wires: They should be placed around the building, around the walls, or on top of the walls.",other
2855,CMU\AFGP-2002-600002-Trans.xml,"classify:placed|||5.Barbed Wires: They should be placed around the building, around the walls, or on top of the walls.",unknown
2856,CMU\AFGP-2002-600002-Trans.xml,"classify:around|||5.Barbed Wires: They should be placed around the building, around the walls, or on top of the walls.",other
2857,CMU\AFGP-2002-600002-Trans.xml,"classify:the|||5.Barbed Wires: They should be placed around the building, around the walls, or on top of the walls.",other
2858,CMU\AFGP-2002-600002-Trans.xml,"classify:building|||5.Barbed Wires: They should be placed around the building, around the walls, or on top of the walls.",other
2859,CMU\AFGP-2002-600002-Trans.xml,"classify:around|||5.Barbed Wires: They should be placed around the building, around the walls, or on top of the walls.",other
2860,CMU\AFGP-2002-600002-Trans.xml,"classify:the|||5.Barbed Wires: They should be placed around the building, around the walls, or on top of the walls.",other
2861,CMU\AFGP-2002-600002-Trans.xml,"classify:walls|||5.Barbed Wires: They should be placed around the building, around the walls, or on top of the walls.",other
2862,CMU\AFGP-2002-600002-Trans.xml,"classify:or|||5.Barbed Wires: They should be placed around the building, around the walls, or on top of the walls.",other
2863,CMU\AFGP-2002-600002-Trans.xml,"classify:on|||5.Barbed Wires: They should be placed around the building, around the walls, or on top of the walls.",other
2864,CMU\AFGP-2002-600002-Trans.xml,"classify:top|||5.Barbed Wires: They should be placed around the building, around the walls, or on top of the walls.",other
2865,CMU\AFGP-2002-600002-Trans.xml,"classify:of|||5.Barbed Wires: They should be placed around the building, around the walls, or on top of the walls.",other
2866,CMU\AFGP-2002-600002-Trans.xml,"classify:the|||5.Barbed Wires: They should be placed around the building, around the walls, or on top of the walls.",other
2867,CMU\AFGP-2002-600002-Trans.xml,"classify:walls|||5.Barbed Wires: They should be placed around the building, around the walls, or on top of the walls.",other
2868,CMU\AFGP-2002-600002-Trans.xml,classify:6.Nails|||6.Nails Obstacle,other
2869,CMU\AFGP-2002-600002-Trans.xml,classify:Obstacle|||6.Nails Obstacle,other
2870,CMU\AFGP-2002-600002-Trans.xml,classify:These|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2871,CMU\AFGP-2002-600002-Trans.xml,classify:are|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2872,CMU\AFGP-2002-600002-Trans.xml,classify:placed|||These are placed at the main gate in order to puncture the tires of any car crashing in.,true
2873,CMU\AFGP-2002-600002-Trans.xml,classify:at|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2874,CMU\AFGP-2002-600002-Trans.xml,classify:the|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2875,CMU\AFGP-2002-600002-Trans.xml,classify:main|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2876,CMU\AFGP-2002-600002-Trans.xml,classify:gate|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2877,CMU\AFGP-2002-600002-Trans.xml,classify:in|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2878,CMU\AFGP-2002-600002-Trans.xml,classify:order|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2879,CMU\AFGP-2002-600002-Trans.xml,classify:to|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2880,CMU\AFGP-2002-600002-Trans.xml,classify:puncture|||These are placed at the main gate in order to puncture the tires of any car crashing in.,unknown
2881,CMU\AFGP-2002-600002-Trans.xml,classify:the|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2882,CMU\AFGP-2002-600002-Trans.xml,classify:tires|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2883,CMU\AFGP-2002-600002-Trans.xml,classify:of|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2884,CMU\AFGP-2002-600002-Trans.xml,classify:any|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2885,CMU\AFGP-2002-600002-Trans.xml,classify:car|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2886,CMU\AFGP-2002-600002-Trans.xml,classify:crashing|||These are placed at the main gate in order to puncture the tires of any car crashing in.,true
2887,CMU\AFGP-2002-600002-Trans.xml,classify:in|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2888,CMU\AFGP-2002-600002-Trans.xml,classify:Fences|||*Fences,other
2889,CMU\AFGP-2002-600002-Trans.xml,classify:Fences|||Fences are the best form of permanent protection.,other
2890,CMU\AFGP-2002-600002-Trans.xml,classify:are|||Fences are the best form of permanent protection.,true
2891,CMU\AFGP-2002-600002-Trans.xml,classify:the|||Fences are the best form of permanent protection.,other
2892,CMU\AFGP-2002-600002-Trans.xml,classify:best|||Fences are the best form of permanent protection.,other
2893,CMU\AFGP-2002-600002-Trans.xml,classify:form|||Fences are the best form of permanent protection.,other
2894,CMU\AFGP-2002-600002-Trans.xml,classify:of|||Fences are the best form of permanent protection.,other
2895,CMU\AFGP-2002-600002-Trans.xml,classify:permanent|||Fences are the best form of permanent protection.,other
2896,CMU\AFGP-2002-600002-Trans.xml,classify:protection|||Fences are the best form of permanent protection.,true
2897,CMU\AFGP-2002-600002-Trans.xml,classify:It|||It shields off all activities which take place inside the location.,other
2898,CMU\AFGP-2002-600002-Trans.xml,classify:shields|||It shields off all activities which take place inside the location.,true
2899,CMU\AFGP-2002-600002-Trans.xml,classify:off|||It shields off all activities which take place inside the location.,other
2900,CMU\AFGP-2002-600002-Trans.xml,classify:all|||It shields off all activities which take place inside the location.,other
2901,CMU\AFGP-2002-600002-Trans.xml,classify:activities|||It shields off all activities which take place inside the location.,true
2902,CMU\AFGP-2002-600002-Trans.xml,classify:which|||It shields off all activities which take place inside the location.,other
2903,CMU\AFGP-2002-600002-Trans.xml,classify:take|||It shields off all activities which take place inside the location.,true
2904,CMU\AFGP-2002-600002-Trans.xml,classify:place|||It shields off all activities which take place inside the location.,other
2905,CMU\AFGP-2002-600002-Trans.xml,classify:inside|||It shields off all activities which take place inside the location.,other
2906,CMU\AFGP-2002-600002-Trans.xml,classify:the|||It shields off all activities which take place inside the location.,other
2907,CMU\AFGP-2002-600002-Trans.xml,classify:location|||It shields off all activities which take place inside the location.,other
2908,CMU\AFGP-2002-600002-Trans.xml,classify:The|||The following should be considered when erecting fences:,other
2909,CMU\AFGP-2002-600002-Trans.xml,classify:following|||The following should be considered when erecting fences:,other
2910,CMU\AFGP-2002-600002-Trans.xml,classify:should|||The following should be considered when erecting fences:,true
2911,CMU\AFGP-2002-600002-Trans.xml,classify:be|||The following should be considered when erecting fences:,other
2912,CMU\AFGP-2002-600002-Trans.xml,classify:considered|||The following should be considered when erecting fences:,unknown
2913,CMU\AFGP-2002-600002-Trans.xml,classify:when|||The following should be considered when erecting fences:,other
2914,CMU\AFGP-2002-600002-Trans.xml,classify:erecting|||The following should be considered when erecting fences:,true
2915,CMU\AFGP-2002-600002-Trans.xml,classify:fences|||The following should be considered when erecting fences:,other
2916,CMU\AFGP-2002-600002-Trans.xml,"classify:The|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2917,CMU\AFGP-2002-600002-Trans.xml,"classify:fence|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2918,CMU\AFGP-2002-600002-Trans.xml,"classify:which|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2919,CMU\AFGP-2002-600002-Trans.xml,"classify:is|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2920,CMU\AFGP-2002-600002-Trans.xml,"classify:built|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",true
2921,CMU\AFGP-2002-600002-Trans.xml,"classify:out|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2922,CMU\AFGP-2002-600002-Trans.xml,"classify:of|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2923,CMU\AFGP-2002-600002-Trans.xml,"classify:bricks|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2924,CMU\AFGP-2002-600002-Trans.xml,"classify:or|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2925,CMU\AFGP-2002-600002-Trans.xml,"classify:concrete|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2926,CMU\AFGP-2002-600002-Trans.xml,"classify:should|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",true
2927,CMU\AFGP-2002-600002-Trans.xml,"classify:be|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",unknown
2928,CMU\AFGP-2002-600002-Trans.xml,"classify:4|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
