,file,input_text,target_text
2672,CMU\AFGP-2002-600002-Trans.xml,classify:it|||It is preferable it has its own private access in order to protect it and control it better.,other
2885,CMU\AFGP-2002-600002-Trans.xml,classify:car|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2886,CMU\AFGP-2002-600002-Trans.xml,classify:crashing|||These are placed at the main gate in order to puncture the tires of any car crashing in.,true
2887,CMU\AFGP-2002-600002-Trans.xml,classify:in|||These are placed at the main gate in order to puncture the tires of any car crashing in.,other
2888,CMU\AFGP-2002-600002-Trans.xml,classify:Fences|||*Fences,other
2889,CMU\AFGP-2002-600002-Trans.xml,classify:Fences|||Fences are the best form of permanent protection.,other
2890,CMU\AFGP-2002-600002-Trans.xml,classify:are|||Fences are the best form of permanent protection.,true
2891,CMU\AFGP-2002-600002-Trans.xml,classify:the|||Fences are the best form of permanent protection.,other
2892,CMU\AFGP-2002-600002-Trans.xml,classify:best|||Fences are the best form of permanent protection.,other
2893,CMU\AFGP-2002-600002-Trans.xml,classify:form|||Fences are the best form of permanent protection.,other
2894,CMU\AFGP-2002-600002-Trans.xml,classify:of|||Fences are the best form of permanent protection.,other
2895,CMU\AFGP-2002-600002-Trans.xml,classify:permanent|||Fences are the best form of permanent protection.,other
2896,CMU\AFGP-2002-600002-Trans.xml,classify:protection|||Fences are the best form of permanent protection.,true
2897,CMU\AFGP-2002-600002-Trans.xml,classify:It|||It shields off all activities which take place inside the location.,other
2898,CMU\AFGP-2002-600002-Trans.xml,classify:shields|||It shields off all activities which take place inside the location.,true
2899,CMU\AFGP-2002-600002-Trans.xml,classify:off|||It shields off all activities which take place inside the location.,other
2900,CMU\AFGP-2002-600002-Trans.xml,classify:all|||It shields off all activities which take place inside the location.,other
2901,CMU\AFGP-2002-600002-Trans.xml,classify:activities|||It shields off all activities which take place inside the location.,true
2902,CMU\AFGP-2002-600002-Trans.xml,classify:which|||It shields off all activities which take place inside the location.,other
2903,CMU\AFGP-2002-600002-Trans.xml,classify:take|||It shields off all activities which take place inside the location.,true
2904,CMU\AFGP-2002-600002-Trans.xml,classify:place|||It shields off all activities which take place inside the location.,other
2905,CMU\AFGP-2002-600002-Trans.xml,classify:inside|||It shields off all activities which take place inside the location.,other
2906,CMU\AFGP-2002-600002-Trans.xml,classify:the|||It shields off all activities which take place inside the location.,other
2907,CMU\AFGP-2002-600002-Trans.xml,classify:location|||It shields off all activities which take place inside the location.,other
2908,CMU\AFGP-2002-600002-Trans.xml,classify:The|||The following should be considered when erecting fences:,other
2909,CMU\AFGP-2002-600002-Trans.xml,classify:following|||The following should be considered when erecting fences:,other
2910,CMU\AFGP-2002-600002-Trans.xml,classify:should|||The following should be considered when erecting fences:,true
2911,CMU\AFGP-2002-600002-Trans.xml,classify:be|||The following should be considered when erecting fences:,other
2912,CMU\AFGP-2002-600002-Trans.xml,classify:considered|||The following should be considered when erecting fences:,unknown
2913,CMU\AFGP-2002-600002-Trans.xml,classify:when|||The following should be considered when erecting fences:,other
2914,CMU\AFGP-2002-600002-Trans.xml,classify:erecting|||The following should be considered when erecting fences:,true
2915,CMU\AFGP-2002-600002-Trans.xml,classify:fences|||The following should be considered when erecting fences:,other
2916,CMU\AFGP-2002-600002-Trans.xml,"classify:The|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2917,CMU\AFGP-2002-600002-Trans.xml,"classify:fence|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2918,CMU\AFGP-2002-600002-Trans.xml,"classify:which|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2919,CMU\AFGP-2002-600002-Trans.xml,"classify:is|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2920,CMU\AFGP-2002-600002-Trans.xml,"classify:built|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",true
2921,CMU\AFGP-2002-600002-Trans.xml,"classify:out|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2922,CMU\AFGP-2002-600002-Trans.xml,"classify:of|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2923,CMU\AFGP-2002-600002-Trans.xml,"classify:bricks|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2924,CMU\AFGP-2002-600002-Trans.xml,"classify:or|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2925,CMU\AFGP-2002-600002-Trans.xml,"classify:concrete|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2926,CMU\AFGP-2002-600002-Trans.xml,"classify:should|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",true
2927,CMU\AFGP-2002-600002-Trans.xml,"classify:be|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",unknown
2928,CMU\AFGP-2002-600002-Trans.xml,"classify:4|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2929,CMU\AFGP-2002-600002-Trans.xml,"classify:meters|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2930,CMU\AFGP-2002-600002-Trans.xml,"classify:high|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2931,CMU\AFGP-2002-600002-Trans.xml,"classify:then|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2932,CMU\AFGP-2002-600002-Trans.xml,"classify:topped|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",true
2933,CMU\AFGP-2002-600002-Trans.xml,"classify:with|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2934,CMU\AFGP-2002-600002-Trans.xml,"classify:one|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2935,CMU\AFGP-2002-600002-Trans.xml,"classify:meter|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2936,CMU\AFGP-2002-600002-Trans.xml,"classify:high|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2937,CMU\AFGP-2002-600002-Trans.xml,"classify:barbed|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2938,CMU\AFGP-2002-600002-Trans.xml,"classify:wire|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2939,CMU\AFGP-2002-600002-Trans.xml,"classify:fence|||The fence which is built out of bricks or concrete should be 4 meters high, then topped with one meter high barbed wire fence.",other
2940,CMU\AFGP-2002-600002-Trans.xml,classify:It|||It is preferable that the barbed wires slant outwards at a 70 degrees angle.,other
2941,CMU\AFGP-2002-600002-Trans.xml,classify:is|||It is preferable that the barbed wires slant outwards at a 70 degrees angle.,true
2942,CMU\AFGP-2002-600002-Trans.xml,classify:preferable|||It is preferable that the barbed wires slant outwards at a 70 degrees angle.,other
2943,CMU\AFGP-2002-600002-Trans.xml,classify:that|||It is preferable that the barbed wires slant outwards at a 70 degrees angle.,other
2944,CMU\AFGP-2002-600002-Trans.xml,classify:the|||It is preferable that the barbed wires slant outwards at a 70 degrees angle.,other
2945,CMU\AFGP-2002-600002-Trans.xml,classify:barbed|||It is preferable that the barbed wires slant outwards at a 70 degrees angle.,other
2946,CMU\AFGP-2002-600002-Trans.xml,classify:wires|||It is preferable that the barbed wires slant outwards at a 70 degrees angle.,other
2947,CMU\AFGP-2002-600002-Trans.xml,classify:slant|||It is preferable that the barbed wires slant outwards at a 70 degrees angle.,true
2948,CMU\AFGP-2002-600002-Trans.xml,classify:outwards|||It is preferable that the barbed wires slant outwards at a 70 degrees angle.,other
2949,CMU\AFGP-2002-600002-Trans.xml,classify:at|||It is preferable that the barbed wires slant outwards at a 70 degrees angle.,other
2950,CMU\AFGP-2002-600002-Trans.xml,classify:a|||It is preferable that the barbed wires slant outwards at a 70 degrees angle.,other
2951,CMU\AFGP-2002-600002-Trans.xml,classify:70|||It is preferable that the barbed wires slant outwards at a 70 degrees angle.,other
2952,CMU\AFGP-2002-600002-Trans.xml,classify:degrees|||It is preferable that the barbed wires slant outwards at a 70 degrees angle.,other
2953,CMU\AFGP-2002-600002-Trans.xml,classify:angle|||It is preferable that the barbed wires slant outwards at a 70 degrees angle.,other
2954,CMU\AFGP-2002-600002-Trans.xml,classify:2.The|||2.The thickness of the fence should be 60 cm and the distance between it and the building should be 2 meters.,other
2955,CMU\AFGP-2002-600002-Trans.xml,classify:thickness|||2.The thickness of the fence should be 60 cm and the distance between it and the building should be 2 meters.,other
2956,CMU\AFGP-2002-600002-Trans.xml,classify:of|||2.The thickness of the fence should be 60 cm and the distance between it and the building should be 2 meters.,other
2957,CMU\AFGP-2002-600002-Trans.xml,classify:the|||2.The thickness of the fence should be 60 cm and the distance between it and the building should be 2 meters.,other
2958,CMU\AFGP-2002-600002-Trans.xml,classify:fence|||2.The thickness of the fence should be 60 cm and the distance between it and the building should be 2 meters.,other
2959,CMU\AFGP-2002-600002-Trans.xml,classify:should|||2.The thickness of the fence should be 60 cm and the distance between it and the building should be 2 meters.,true
2960,CMU\AFGP-2002-600002-Trans.xml,classify:be|||2.The thickness of the fence should be 60 cm and the distance between it and the building should be 2 meters.,unknown
2961,CMU\AFGP-2002-600002-Trans.xml,classify:60|||2.The thickness of the fence should be 60 cm and the distance between it and the building should be 2 meters.,other
2962,CMU\AFGP-2002-600002-Trans.xml,classify:cm|||2.The thickness of the fence should be 60 cm and the distance between it and the building should be 2 meters.,other
