,file,input_text,target_text
2492,CMU\AFGP-2002-600002-Trans.xml,classify:sabotage|||Chemical sabotage,true
2744,CMU\AFGP-2002-600002-Trans.xml,classify:meter|||Insert 4 inch pipes in the ground at 50 centimeters apart and a height of one meter then fill them with cement.,other
2745,CMU\AFGP-2002-600002-Trans.xml,classify:then|||Insert 4 inch pipes in the ground at 50 centimeters apart and a height of one meter then fill them with cement.,other
2746,CMU\AFGP-2002-600002-Trans.xml,classify:fill|||Insert 4 inch pipes in the ground at 50 centimeters apart and a height of one meter then fill them with cement.,true
2747,CMU\AFGP-2002-600002-Trans.xml,classify:them|||Insert 4 inch pipes in the ground at 50 centimeters apart and a height of one meter then fill them with cement.,other
2748,CMU\AFGP-2002-600002-Trans.xml,classify:with|||Insert 4 inch pipes in the ground at 50 centimeters apart and a height of one meter then fill them with cement.,other
2749,CMU\AFGP-2002-600002-Trans.xml,classify:cement|||Insert 4 inch pipes in the ground at 50 centimeters apart and a height of one meter then fill them with cement.,other
2750,CMU\AFGP-2002-600002-Trans.xml,"classify:-2.filled|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",true
2751,CMU\AFGP-2002-600002-Trans.xml,"classify:with|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",other
2752,CMU\AFGP-2002-600002-Trans.xml,"classify:cement|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",other
2753,CMU\AFGP-2002-600002-Trans.xml,"classify:and|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",true
2754,CMU\AFGP-2002-600002-Trans.xml,"classify:place|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",other
2755,CMU\AFGP-2002-600002-Trans.xml,"classify:around|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",other
2756,CMU\AFGP-2002-600002-Trans.xml,"classify:the|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",other
2757,CMU\AFGP-2002-600002-Trans.xml,"classify:building|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",other
2758,CMU\AFGP-2002-600002-Trans.xml,"classify:especially|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",other
2759,CMU\AFGP-2002-600002-Trans.xml,"classify:at|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",other
2760,CMU\AFGP-2002-600002-Trans.xml,"classify:the|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",other
2761,CMU\AFGP-2002-600002-Trans.xml,"classify:entrance|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",other
2762,CMU\AFGP-2002-600002-Trans.xml,"classify:to|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",other
2763,CMU\AFGP-2002-600002-Trans.xml,"classify:prevent|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",unknown
2764,CMU\AFGP-2002-600002-Trans.xml,"classify:cars|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",other
2765,CMU\AFGP-2002-600002-Trans.xml,"classify:from|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",true
2766,CMU\AFGP-2002-600002-Trans.xml,"classify:crashing|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",other
2767,CMU\AFGP-2002-600002-Trans.xml,"classify:into|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",other
2768,CMU\AFGP-2002-600002-Trans.xml,"classify:it|||-2.filled with cement and place around the building, especially at the entrance to prevent cars from crashing into it.",other
2769,CMU\AFGP-2002-600002-Trans.xml,classify:3.are|||3.are better than road bumps because they are harder to see.,other
2770,CMU\AFGP-2002-600002-Trans.xml,classify:better|||3.are better than road bumps because they are harder to see.,true
2771,CMU\AFGP-2002-600002-Trans.xml,classify:than|||3.are better than road bumps because they are harder to see.,other
2772,CMU\AFGP-2002-600002-Trans.xml,classify:road|||3.are better than road bumps because they are harder to see.,other
2773,CMU\AFGP-2002-600002-Trans.xml,classify:bumps|||3.are better than road bumps because they are harder to see.,other
2774,CMU\AFGP-2002-600002-Trans.xml,classify:because|||3.are better than road bumps because they are harder to see.,other
2775,CMU\AFGP-2002-600002-Trans.xml,classify:they|||3.are better than road bumps because they are harder to see.,other
2776,CMU\AFGP-2002-600002-Trans.xml,classify:are|||3.are better than road bumps because they are harder to see.,true
2777,CMU\AFGP-2002-600002-Trans.xml,classify:harder|||3.are better than road bumps because they are harder to see.,true
2778,CMU\AFGP-2002-600002-Trans.xml,classify:to|||3.are better than road bumps because they are harder to see.,other
2779,CMU\AFGP-2002-600002-Trans.xml,classify:see|||3.are better than road bumps because they are harder to see.,other
2780,CMU\AFGP-2002-600002-Trans.xml,classify:The|||The ditch should be 30 centimeters deep and 20 centimeters wide.,other
2781,CMU\AFGP-2002-600002-Trans.xml,classify:ditch|||The ditch should be 30 centimeters deep and 20 centimeters wide.,other
2782,CMU\AFGP-2002-600002-Trans.xml,classify:should|||The ditch should be 30 centimeters deep and 20 centimeters wide.,true
2783,CMU\AFGP-2002-600002-Trans.xml,classify:be|||The ditch should be 30 centimeters deep and 20 centimeters wide.,unknown
2784,CMU\AFGP-2002-600002-Trans.xml,classify:30|||The ditch should be 30 centimeters deep and 20 centimeters wide.,other
2785,CMU\AFGP-2002-600002-Trans.xml,classify:centimeters|||The ditch should be 30 centimeters deep and 20 centimeters wide.,other
2786,CMU\AFGP-2002-600002-Trans.xml,classify:deep|||The ditch should be 30 centimeters deep and 20 centimeters wide.,other
2787,CMU\AFGP-2002-600002-Trans.xml,classify:and|||The ditch should be 30 centimeters deep and 20 centimeters wide.,other
2788,CMU\AFGP-2002-600002-Trans.xml,classify:20|||The ditch should be 30 centimeters deep and 20 centimeters wide.,other
2789,CMU\AFGP-2002-600002-Trans.xml,classify:centimeters|||The ditch should be 30 centimeters deep and 20 centimeters wide.,other
2790,CMU\AFGP-2002-600002-Trans.xml,classify:wide|||The ditch should be 30 centimeters deep and 20 centimeters wide.,other
2791,CMU\AFGP-2002-600002-Trans.xml,classify:Passage|||Passage ways for cars and pedestrians should be designated.,true
2792,CMU\AFGP-2002-600002-Trans.xml,classify:ways|||Passage ways for cars and pedestrians should be designated.,other
2793,CMU\AFGP-2002-600002-Trans.xml,classify:for|||Passage ways for cars and pedestrians should be designated.,other
2794,CMU\AFGP-2002-600002-Trans.xml,classify:cars|||Passage ways for cars and pedestrians should be designated.,other
2795,CMU\AFGP-2002-600002-Trans.xml,classify:and|||Passage ways for cars and pedestrians should be designated.,other
2796,CMU\AFGP-2002-600002-Trans.xml,classify:pedestrians|||Passage ways for cars and pedestrians should be designated.,other
2797,CMU\AFGP-2002-600002-Trans.xml,classify:should|||Passage ways for cars and pedestrians should be designated.,true
2798,CMU\AFGP-2002-600002-Trans.xml,classify:be|||Passage ways for cars and pedestrians should be designated.,other
2799,CMU\AFGP-2002-600002-Trans.xml,classify:designated|||Passage ways for cars and pedestrians should be designated.,unknown
2800,CMU\AFGP-2002-600002-Trans.xml,classify:4.Road|||4.Road bumps: Six successive bumps should be constructed at 500 meters from the location.,other
2801,CMU\AFGP-2002-600002-Trans.xml,classify:bumps|||4.Road bumps: Six successive bumps should be constructed at 500 meters from the location.,other
2802,CMU\AFGP-2002-600002-Trans.xml,classify:Six|||4.Road bumps: Six successive bumps should be constructed at 500 meters from the location.,other
2803,CMU\AFGP-2002-600002-Trans.xml,classify:successive|||4.Road bumps: Six successive bumps should be constructed at 500 meters from the location.,other
2804,CMU\AFGP-2002-600002-Trans.xml,classify:bumps|||4.Road bumps: Six successive bumps should be constructed at 500 meters from the location.,other
2805,CMU\AFGP-2002-600002-Trans.xml,classify:should|||4.Road bumps: Six successive bumps should be constructed at 500 meters from the location.,true
2806,CMU\AFGP-2002-600002-Trans.xml,classify:be|||4.Road bumps: Six successive bumps should be constructed at 500 meters from the location.,other
2807,CMU\AFGP-2002-600002-Trans.xml,classify:constructed|||4.Road bumps: Six successive bumps should be constructed at 500 meters from the location.,unknown
2808,CMU\AFGP-2002-600002-Trans.xml,classify:at|||4.Road bumps: Six successive bumps should be constructed at 500 meters from the location.,other
2809,CMU\AFGP-2002-600002-Trans.xml,classify:500|||4.Road bumps: Six successive bumps should be constructed at 500 meters from the location.,other
2810,CMU\AFGP-2002-600002-Trans.xml,classify:meters|||4.Road bumps: Six successive bumps should be constructed at 500 meters from the location.,other
2811,CMU\AFGP-2002-600002-Trans.xml,classify:from|||4.Road bumps: Six successive bumps should be constructed at 500 meters from the location.,other
2812,CMU\AFGP-2002-600002-Trans.xml,classify:the|||4.Road bumps: Six successive bumps should be constructed at 500 meters from the location.,other
2813,CMU\AFGP-2002-600002-Trans.xml,classify:location|||4.Road bumps: Six successive bumps should be constructed at 500 meters from the location.,other
2814,CMU\AFGP-2002-600002-Trans.xml,"classify:The|||The distance between the first and fourth bump should be 100 meters, and the distance between the fourth and the sixth should be 50 meters, so cars cannot travel fast in the direction of the building.",other
2815,CMU\AFGP-2002-600002-Trans.xml,"classify:distance|||The distance between the first and fourth bump should be 100 meters, and the distance between the fourth and the sixth should be 50 meters, so cars cannot travel fast in the direction of the building.",other
2816,CMU\AFGP-2002-600002-Trans.xml,"classify:between|||The distance between the first and fourth bump should be 100 meters, and the distance between the fourth and the sixth should be 50 meters, so cars cannot travel fast in the direction of the building.",other
2817,CMU\AFGP-2002-600002-Trans.xml,"classify:the|||The distance between the first and fourth bump should be 100 meters, and the distance between the fourth and the sixth should be 50 meters, so cars cannot travel fast in the direction of the building.",other
2818,CMU\AFGP-2002-600002-Trans.xml,"classify:first|||The distance between the first and fourth bump should be 100 meters, and the distance between the fourth and the sixth should be 50 meters, so cars cannot travel fast in the direction of the building.",other
2819,CMU\AFGP-2002-600002-Trans.xml,"classify:and|||The distance between the first and fourth bump should be 100 meters, and the distance between the fourth and the sixth should be 50 meters, so cars cannot travel fast in the direction of the building.",other
2820,CMU\AFGP-2002-600002-Trans.xml,"classify:fourth|||The distance between the first and fourth bump should be 100 meters, and the distance between the fourth and the sixth should be 50 meters, so cars cannot travel fast in the direction of the building.",other
2821,CMU\AFGP-2002-600002-Trans.xml,"classify:bump|||The distance between the first and fourth bump should be 100 meters, and the distance between the fourth and the sixth should be 50 meters, so cars cannot travel fast in the direction of the building.",other
2822,CMU\AFGP-2002-600002-Trans.xml,"classify:should|||The distance between the first and fourth bump should be 100 meters, and the distance between the fourth and the sixth should be 50 meters, so cars cannot travel fast in the direction of the building.",true
