,file,input_text,target_text
4200,CMU\AFGP-2002-600045-Trans.xml,classify:with|||An Islamic group with an aim of Jihad.,other
4389,CMU\AFGP-2002-600045-Trans.xml,"classify:occurs|||Preserving the unity of AL QAEDA is an important and legitimate goal, which occurs by fearing God in private as well as in public.",true
4390,CMU\AFGP-2002-600045-Trans.xml,"classify:by|||Preserving the unity of AL QAEDA is an important and legitimate goal, which occurs by fearing God in private as well as in public.",other
4391,CMU\AFGP-2002-600045-Trans.xml,"classify:fearing|||Preserving the unity of AL QAEDA is an important and legitimate goal, which occurs by fearing God in private as well as in public.",true
4392,CMU\AFGP-2002-600045-Trans.xml,"classify:God|||Preserving the unity of AL QAEDA is an important and legitimate goal, which occurs by fearing God in private as well as in public.",other
4393,CMU\AFGP-2002-600045-Trans.xml,"classify:in|||Preserving the unity of AL QAEDA is an important and legitimate goal, which occurs by fearing God in private as well as in public.",other
4394,CMU\AFGP-2002-600045-Trans.xml,"classify:private|||Preserving the unity of AL QAEDA is an important and legitimate goal, which occurs by fearing God in private as well as in public.",other
4395,CMU\AFGP-2002-600045-Trans.xml,"classify:as|||Preserving the unity of AL QAEDA is an important and legitimate goal, which occurs by fearing God in private as well as in public.",other
4396,CMU\AFGP-2002-600045-Trans.xml,"classify:well|||Preserving the unity of AL QAEDA is an important and legitimate goal, which occurs by fearing God in private as well as in public.",other
4397,CMU\AFGP-2002-600045-Trans.xml,"classify:as|||Preserving the unity of AL QAEDA is an important and legitimate goal, which occurs by fearing God in private as well as in public.",other
4398,CMU\AFGP-2002-600045-Trans.xml,"classify:in|||Preserving the unity of AL QAEDA is an important and legitimate goal, which occurs by fearing God in private as well as in public.",other
4399,CMU\AFGP-2002-600045-Trans.xml,"classify:public|||Preserving the unity of AL QAEDA is an important and legitimate goal, which occurs by fearing God in private as well as in public.",other
4400,CMU\AFGP-2002-600045-Trans.xml,"classify:This|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4401,CMU\AFGP-2002-600045-Trans.xml,"classify:is|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4402,CMU\AFGP-2002-600045-Trans.xml,"classify:fulfilled|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",true
4403,CMU\AFGP-2002-600045-Trans.xml,"classify:through|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4404,CMU\AFGP-2002-600045-Trans.xml,"classify:humbleness|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",true
4405,CMU\AFGP-2002-600045-Trans.xml,"classify:and|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4406,CMU\AFGP-2002-600045-Trans.xml,"classify:flexibility|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",true
4407,CMU\AFGP-2002-600045-Trans.xml,"classify:towards|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4408,CMU\AFGP-2002-600045-Trans.xml,"classify:the|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4409,CMU\AFGP-2002-600045-Trans.xml,"classify:brothers|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4410,CMU\AFGP-2002-600045-Trans.xml,"classify:and|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4411,CMU\AFGP-2002-600045-Trans.xml,"classify:the|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4412,CMU\AFGP-2002-600045-Trans.xml,"classify:rest|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4413,CMU\AFGP-2002-600045-Trans.xml,"classify:of|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4414,CMU\AFGP-2002-600045-Trans.xml,"classify:the|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4415,CMU\AFGP-2002-600045-Trans.xml,"classify:Muslims|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4416,CMU\AFGP-2002-600045-Trans.xml,"classify:good|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4417,CMU\AFGP-2002-600045-Trans.xml,"classify:manners|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",true
4418,CMU\AFGP-2002-600045-Trans.xml,"classify:rejection|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",true
4419,CMU\AFGP-2002-600045-Trans.xml,"classify:of|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4420,CMU\AFGP-2002-600045-Trans.xml,"classify:disputes|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",true
4421,CMU\AFGP-2002-600045-Trans.xml,"classify:and|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4422,CMU\AFGP-2002-600045-Trans.xml,"classify:mutual|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4423,CMU\AFGP-2002-600045-Trans.xml,"classify:agreement|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",true
4424,CMU\AFGP-2002-600045-Trans.xml,"classify:and|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4425,CMU\AFGP-2002-600045-Trans.xml,"classify:settlement|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",true
4426,CMU\AFGP-2002-600045-Trans.xml,"classify:of|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",other
4427,CMU\AFGP-2002-600045-Trans.xml,"classify:differences|||This is fulfilled  through humbleness and flexibility towards the brothers and the rest of the Muslims, good manners, rejection of disputes, and mutual agreement and settlement of differences.",true
4428,CMU\AFGP-2002-600045-Trans.xml,"classify:Preserving|||Preserving Islamic morals and avoiding means of corruption and bad companions, through verification  and confirmation of news.",true
4429,CMU\AFGP-2002-600045-Trans.xml,"classify:Islamic|||Preserving Islamic morals and avoiding means of corruption and bad companions, through verification  and confirmation of news.",other
4430,CMU\AFGP-2002-600045-Trans.xml,"classify:morals|||Preserving Islamic morals and avoiding means of corruption and bad companions, through verification  and confirmation of news.",other
4431,CMU\AFGP-2002-600045-Trans.xml,"classify:and|||Preserving Islamic morals and avoiding means of corruption and bad companions, through verification  and confirmation of news.",other
4432,CMU\AFGP-2002-600045-Trans.xml,"classify:avoiding|||Preserving Islamic morals and avoiding means of corruption and bad companions, through verification  and confirmation of news.",true
4433,CMU\AFGP-2002-600045-Trans.xml,"classify:means|||Preserving Islamic morals and avoiding means of corruption and bad companions, through verification  and confirmation of news.",other
4434,CMU\AFGP-2002-600045-Trans.xml,"classify:of|||Preserving Islamic morals and avoiding means of corruption and bad companions, through verification  and confirmation of news.",other
4435,CMU\AFGP-2002-600045-Trans.xml,"classify:corruption|||Preserving Islamic morals and avoiding means of corruption and bad companions, through verification  and confirmation of news.",true
4436,CMU\AFGP-2002-600045-Trans.xml,"classify:and|||Preserving Islamic morals and avoiding means of corruption and bad companions, through verification  and confirmation of news.",other
4437,CMU\AFGP-2002-600045-Trans.xml,"classify:bad|||Preserving Islamic morals and avoiding means of corruption and bad companions, through verification  and confirmation of news.",other
4438,CMU\AFGP-2002-600045-Trans.xml,"classify:companions|||Preserving Islamic morals and avoiding means of corruption and bad companions, through verification  and confirmation of news.",other
4439,CMU\AFGP-2002-600045-Trans.xml,"classify:through|||Preserving Islamic morals and avoiding means of corruption and bad companions, through verification  and confirmation of news.",other
4440,CMU\AFGP-2002-600045-Trans.xml,"classify:verification|||Preserving Islamic morals and avoiding means of corruption and bad companions, through verification  and confirmation of news.",true
4441,CMU\AFGP-2002-600045-Trans.xml,"classify:and|||Preserving Islamic morals and avoiding means of corruption and bad companions, through verification  and confirmation of news.",other
